,전체주중주말,주운행선,운행년월,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차수입금액,승차인원수,승차연인거리,좌석거리,1인당수입율,공급대비승차율,운행대비고객이동,관광,일반,일반/관광,대수송,임시,확정,시발역,종착역,열차운행횟수
387,전체,호남선,2017-03-01,31,13,18,1,0,22644,1119966,22948299429,712623,1638231246,3686679176,998122.1726034979,19.514351319666673,72.27572253116675,0.0,151.0,645.0,0.0,0.0,796.0,248,248,1814
388,전체,호남선,2017-04-01,30,14,16,0,0,21240,1060758,25373891671,775524,1812462703,3557562767,982177.869498886,21.589504409072262,61.57273051172976,0.0,196.0,689.0,0.0,57.0,828.0,240,240,1737
389,전체,호남선,2017-05-01,31,12,19,3,0,21604,1080371,26258147907,802947,1886158146,3637527248,1014852.4919721658,22.76854453509507,63.09948922140166,0.0,226.0,733.0,0.0,59.0,900.0,248,248,1779
390,전체,호남선,2017-06-01,30,13,17,1,0,21216,1064294,24071731477,726234,1693986167,3574794150,995423.8912088377,20.253908884863854,64.99589264975972,0.0,498.0,465.0,0.0,55.0,908.0,240,240,1736
391,전체,호남선,2017-07-01,31,14,17,0,0,22080,1109443,23726185236,712502,1678361364,3729989389,1034329.0574959535,19.75574204839035,70.41411048780758,0.0,626.0,381.0,0.0,75.0,932.0,248,248,1817
392,전체,호남선,2017-08-01,31,12,19,1,0,22200,1113911,24714614218,751562,1779425676,3755105232,1020280.3787844935,20.774049583310855,66.44499412721086,0.0,626.0,385.0,0.0,112.0,899.0,248,248,1846
393,전체,호남선,2017-09-01,30,14,16,0,0,21104,1062140,25392937424,769893,1791613316,3605417886,989089.87996257,21.479465709309583,62.431145088232434,0.0,588.0,311.0,56.0,100.0,743.0,240,240,1764
394,전체,호남선,2017-10-01,31,13,18,4,3,22324,1125171,29123459439,861786,2055072189,3817021052,1043904.2784753306,23.382033732293586,61.16154519523524,0.0,577.0,352.0,245.0,144.0,540.0,248,248,1867
395,전체,호남선,2017-11-01,30,12,18,0,0,20768,1048092,27074538686,821381,1906382120,3567018369,988658.7372772945,23.130782945296236,59.03248865860559,0.0,497.0,324.0,0.0,93.0,728.0,240,240,1747
396,전체,호남선,2017-12-01,31,15,16,1,0,21704,1098712,27751180506,839162,1963015093,3679908069,1024471.7488539596,23.47531845836578,60.31575769979579,0.0,521.0,320.0,0.0,54.0,787.0,248,248,1791
397,전체,호남선,2018-01-01,31,12,19,1,0,22242,1132338,25351559087,767674,1803584906,3771951839,1023714.2672825735,20.915028364229894,66.4100910699354,0.0,430.0,383.0,0.0,26.0,787.0,248,248,1794
398,전체,호남선,2018-02-01,28,12,16,3,3,23652,1226797,26560970347,807957,1894101974,3958363591,921546.3906358611,18.383587531173287,62.12537487227627,0.0,149.0,478.0,105.0,14.0,508.0,196,196,1594
399,전체,호남선,2018-03-01,31,14,17,1,0,22282,1135493,25007237423,773482,1772892045,3735574664,1002426.571909422,21.002397310261024,67.86752069124167,0.0,100.0,594.0,0.0,12.0,682.0,217,217,1764
400,전체,호남선,2018-04-01,30,13,17,0,0,22018,1124541,26723664623,826651,1911196780,3714360813,968706.2184227138,21.91604342199109,61.74792210043665,0.0,213.0,588.0,0.0,51.0,750.0,210,210,1766
401,전체,호남선,2018-05-01,31,12,19,3,0,23290,1189555,29027355396,912154,2096966234,3943946600,988672.0598986908,23.619172248411303,62.23806930658886,0.0,246.0,642.0,0.0,99.0,789.0,217,217,1890
402,전체,호남선,2018-06-01,30,14,16,1,0,22544,1150721,26415875826,821229,1884936962,3812709123,963545.4847760954,21.29890062255757,63.351584274050346,0.0,221.0,619.0,0.0,90.0,750.0,210,210,1828
403,전체,호남선,2018-07-01,31,13,18,0,0,23718,1213674,26211713288,794532,1847960019,4055836823,1022308.2951950686,20.227430575260282,70.22447317526377,0.0,351.0,601.0,0.0,93.0,859.0,217,217,1886
404,전체,호남선,2018-08-01,31,13,18,1,0,23718,1213324,26619569114,809800,1896280330,4055297578,1018629.2212905177,20.63423615753318,67.97884752048992,0.0,343.0,608.0,0.0,93.0,858.0,217,217,1886
405,전체,호남선,2018-09-01,30,14,16,3,3,23450,1199419,29626138491,891493,2084435498,3999007453,995056.0820434651,22.1595351001655,61.3368854502812,0.0,331.0,597.0,138.0,147.0,643.0,210,210,1860
406,전체,호남선,2018-10-01,31,12,19,2,0,23962,1225139,29159110617,896370,2054948821,4089868478,1008098.8225362608,22.53368081439562,65.1001427881838,0.0,202.0,729.0,0.0,133.0,798.0,217,217,1904
407,전체,호남선,2018-11-01,30,13,17,0,0,23176,1185291,30323605138,933536,2134364828,3956200797,974701.6056215646,23.44100732546024,59.15901181115406,0.0,220.0,700.0,0.0,127.0,793.0,210,210,1842
408,전체,호남선,2018-12-01,31,14,17,1,0,24050,1229628,29164868777,887733,2056462345,4102921671,1016857.9479732213,22.25079568714461,64.54346593903182,0.0,227.0,716.0,0.0,139.0,804.0,217,217,1910
409,전체,호남선,2019-01-01,31,12,19,1,0,23252,1188524,26211655055,801689,1865693019,3989811463,1012338.6160669604,20.830627463576544,67.55594522582219,0.0,274.0,611.0,0.0,22.0,863.0,217,217,1859
410,전체,호남선,2019-02-01,28,12,16,3,3,21056,1075300,27930752939,844346,1985775816,3611094435,924530.2007049933,21.8797278067911,52.809979469952836,0.0,336.0,434.0,154.0,36.0,580.0,196,196,1682
411,전체,호남선,2019-03-01,31,15,16,1,0,23050,1177635,27880179903,862388,1970364742,3962136815,1000736.766097785,22.450610471868544,64.91159569532581,0.0,232.0,632.0,0.0,0.0,864.0,217,217,1845
412,전체,호남선,2019-04-01,30,12,18,0,0,22024,1125923,28466131305,883165,2022003434,3795264336,964555.2719237449,23.19468330760221,59.560602088729574,0.0,212.0,609.0,0.0,0.0,821.0,210,210,1768
413,전체,호남선,2019-05-01,31,13,18,3,0,22854,1167894,30273423264,950573,2164959130,3934999803,987068.365172243,24.91538479727603,59.480723062082276,0.0,214.0,644.0,0.0,2.0,856.0,217,217,1833
414,전체,호남선,2019-06-01,30,14,16,1,0,22280,1139073,28839419392,891400,2045275591,3832787136,971040.0128616921,23.314167691078385,57.67686555340863,0.0,220.0,616.0,0.0,2.0,834.0,210,210,1785
415,전체,호남선,2019-07-01,31,12,19,0,0,22744,1161667,28533817376,883312,2010875769,4007554859,998217.4883339951,23.478452133876296,63.16571833650426,0.0,211.0,725.0,0.0,31.0,905.0,238,238,1828
416,전체,호남선,2019-08-01,31,14,17,1,0,22994,1175089,29824847542,929836,2137777248,3955651298,991963.1418479366,24.473957646103685,58.37936969393739,0.0,239.0,635.0,0.0,4.0,870.0,217,217,1843
417,전체,호남선,2019-09-01,30,13,17,3,3,22120,1131191,29860189962,932058,2105950139,3797499387,954987.3335213689,24.57689065497101,56.75992458659053,0.0,337.0,496.0,113.0,25.0,695.0,210,210,1755
418,전체,호남선,2019-10-01,31,12,19,2,0,22276,1139709,29840689580,953838,2125626975,3831746363,966537.6830300903,25.81002776602699,58.031998412144056,0.0,236.0,596.0,0.0,22.0,810.0,217,217,1762
419,전체,호남선,2019-11-01,30,14,16,0,0,20518,1051105,30268412502,963572,2143046572,3558239155,938499.183689463,27.46496704197526,51.638038646484254,0.0,226.0,544.0,0.0,23.0,747.0,210,206,1601
420,전체,호남선,2019-12-01,31,13,18,1,0,22400,1145501,30377642148,964610,2160474023,3847143172,972703.9461440936,25.98470141142414,56.95601177926325,0.0,231.0,606.0,0.0,30.0,807.0,217,217,1770
421,전체,호남선,2020-01-01,31,13,18,4,3,22414,1144963,30228590626,937486,2152333558,3846076506,995277.5346153703,25.300156657296277,57.00772042527408,0.0,309.0,509.0,100.0,28.0,690.0,217,217,1768
422,전체,호남선,2020-02-01,29,13,16,0,0,20810,1062876,17151366988,537043,1187880832,3579781072,925703.5546399351,14.666206476467375,94.83451042045495,0.0,183.0,573.0,0.0,0.0,756.0,203,203,1650
423,전체,호남선,2020-03-01,31,13,18,1,0,22114,1132991,11024379742,357485,760675118,3821744127,958729.9811701684,9.78714995929091,159.77752731446617,0.0,430.0,602.0,0.0,0.0,1032.0,217,217,1758
424,전체,호남선,2020-04-01,30,12,18,1,0,21176,1085638,14245435994,454608,992468859,3668034146,939028.9033285966,12.54125809766967,117.14642522444457,0.0,533.0,472.0,0.0,3.0,1002.0,210,210,1692
425,전체,호남선,2020-05-01,31,15,16,2,0,21958,1125665,20339076662,632507,1422882942,3793854150,994559.1634883062,17.372566921722672,84.36167963225901,0.0,436.0,577.0,0.0,0.0,1013.0,217,217,1746
426,전체,호남선,2020-06-01,30,12,18,1,0,21360,1094770,19162659846,608908,1332961494,3694132950,941216.801818897,16.641605620389463,85.0144636652407,0.0,415.0,561.0,0.0,0.0,976.0,210,210,1700
427,전체,호남선,2020-07-01,31,13,18,0,0,22186,1137546,18452377644,606621,1307062901,3834902067,941919.4697907177,16.512162549876788,92.83602258237971,0.0,368.0,628.0,0.0,0.0,996.0,217,217,1762
428,전체,호남선,2020-08-01,31,14,17,1,0,22288,1143752,18797118110,598291,1344766276,3844742456,970391.4079181921,16.21997718552144,99.05409966498671,0.0,380.0,617.0,0.0,6.0,991.0,217,217,1766
429,전체,호남선,2020-09-01,30,12,18,1,1,21116,1086769,13877457196,445850,960103594,3679724713,931599.1128235986,12.302765036235138,120.79852557211835,0.0,363.0,570.0,48.0,0.0,885.0,210,210,1652
430,전체,호남선,2020-10-01,31,14,17,4,2,21886,1127360,20381073456,628278,1412101881,3813798651,1006583.3115634534,17.293759281110102,86.56415632043132,0.0,287.0,604.0,96.0,0.0,795.0,217,217,1712
431,전체,호남선,2020-11-01,30,13,17,0,0,21018,1081712,20562168202,644711,1438292438,3667317456,952688.6836492501,17.82449510895959,80.21970846756852,0.0,252.0,596.0,0.0,0.0,848.0,210,210,1646
432,전체,호남선,2020-12-01,31,12,19,1,0,21672,1115196,13438964820,434319,935306874,3783975346,962764.2095337474,12.102502304048725,129.4735296601047,0.0,240.0,650.0,0.0,9.0,881.0,217,217,1704
433,전체,호남선,2021-01-01,31,15,16,1,0,21886,1126430,14353279818,457662,988612908,3810517487,975727.2905396488,12.630128864889318,122.46512078949407,0.0,128.0,727.0,0.0,0.0,855.0,217,217,1712
434,전체,호남선,2021-02-01,28,12,16,3,3,19740,1016425,16065236864,497757,1105158083,3439566610,905218.2604786722,13.730352619362467,88.870267803071,0.0,285.0,443.0,120.0,0.0,608.0,196,196,1540
435,전체,호남선,2021-03-01,31,12,19,1,0,21624,1112953,19186773460,606260,1316498750,3778291406,977704.1693915937,16.846561831168938,91.38744978888607,0.0,90.0,731.0,0.0,0.0,821.0,217,217,1698
436,전체,호남선,2021-04-01,30,13,17,0,0,21018,1081588,20452205212,638464,1408319903,3667507238,956512.7325403304,17.64196613982247,80.48983241632148,0.0,113.0,694.0,0.0,0.0,807.0,210,210,1646
437,전체,호남선,2021-05-01,31,14,17,3,0,21756,1119574,22617785830,701215,1567799707,3794134999,996678.2110949231,19.359376730373693,76.9560174127711,0.0,404.0,561.0,0.0,0.0,965.0,217,217,1702
438,전체,호남선,2021-06-01,30,12,18,1,0,20952,1079474,21446108196,672839,1486999204,3663949846,951973.638560303,18.631018513933277,76.01803095964894,0.0,386.0,542.0,0.0,0.0,928.0,210,210,1644
439,전체,호남선,2021-07-01,31,14,17,0,0,21756,1121517,18185564432,578445,1262456555,3800380358,972449.3158835735,15.96898909927718,96.25195354170062,0.0,422.0,552.0,0.0,0.0,974.0,217,217,1702
440,전체,호남선,2021-08-01,31,13,18,1,0,22186,1143888,18725602002,585534,1303641970,3892331300,990599.3380904396,15.868831589344692,93.94415300371438,0.0,321.0,611.0,0.0,17.0,915.0,217,217,1762
441,전체,호남선,2021-09-01,30,12,18,3,3,21630,1115279,19809393776,611384,1358069348,3786210095,971176.7832805204,16.45217091420498,85.10885658890756,0.0,217.0,555.0,144.0,0.0,628.0,210,210,1710
442,전체,호남선,2021-10-01,31,15,16,2,0,22318,1150031,24492955894,755887,1701610824,3905074525,1000689.8224183398,20.313849018633586,73.13240080195419,0.0,239.0,682.0,0.0,0.0,921.0,217,217,1766
443,전체,호남선,2021-11-01,30,12,18,0,0,21432,1103573,26168943862,821053,1824828721,3756211586,949432.6058084322,22.185986038976775,64.40474428476296,0.0,105.0,692.0,0.0,0.0,797.0,210,210,1704
444,전체,호남선,2021-12-01,31,13,18,1,0,22186,1141418,23564237036,742505,1644384874,3883581606,979766.0890846396,20.090903784134518,75.42101424542925,0.0,75.0,729.0,0.0,0.0,804.0,217,217,1762
445,전체,호남선,2022-01-01,31,14,17,2,1,21998,1131108,21526464718,662038,1490989879,3845296083,1008139.0453579061,18.174384004805802,81.60351119714969,0.0,175.0,612.0,96.0,0.0,691.0,217,217,1726
446,전체,호남선,2022-02-01,28,12,16,2,2,20188,1039137,17949224936,553406,1246020181,3527044510,908158.0310057303,14.916905292372409,80.33219056982792,0.0,116.0,603.0,48.0,0.0,671.0,196,196,1596
447,전체,호남선,2022-03-01,31,12,19,1,0,22120,1138350,19181301096,605235,1322223970,3876123401,980813.4215334927,16.4364257143099,93.59396478243386,0.0,72.0,723.0,0.0,0.0,795.0,217,217,1760
448,전체,호남선,2022-04-01,30,14,16,0,0,21564,1109950,25191237196,784679,1750394730,3773630937,958174.2383505974,21.086468497127964,67.27168915035627,0.0,82.0,752.0,0.0,0.0,834.0,210,210,1708
449,전체,호남선,2022-05-01,31,13,18,3,0,22666,1167737,31063171192,988053,2191391060,3928641602,971189.8867207296,26.124184069216955,58.14335889794351,0.0,85.0,786.0,0.0,3.0,868.0,217,217,1762
450,전체,호남선,2022-06-01,30,12,18,1,0,22872,1183820,29358668814,925571,2065681216,3913864309,949277.0482855542,23.378545491775743,59.40434313632855,0.0,81.0,792.0,0.0,0.0,873.0,210,210,1704
451,전체,호남선,2022-07-01,31,15,16,0,0,23792,1231942,29688294770,924171,2085230620,4070972010,993695.6420586588,23.19399828339619,62.27555341220407,0.0,135.0,801.0,0.0,8.0,928.0,217,217,1774
452,전체,호남선,2022-08-01,31,12,19,1,0,23682,1223028,29157372174,906636,2063474641,4040500690,994975.4650780389,22.929615054294672,62.09857172289566,0.0,218.0,698.0,0.0,10.0,906.0,217,217,1769
453,전체,호남선,2022-09-01,30,13,17,3,3,22824,1178744,30561521960,964448,2130276039,3891059100,944153.1979371115,24.401409742215083,57.874967194610804,0.0,245.0,581.0,125.0,0.0,701.0,210,210,1698
454,전체,호남선,2022-10-01,31,14,17,2,0,23724,1225827,33692068250,1072303,2368666869,4050085025,971856.8319698662,27.026290288342178,55.289582947971475,0.0,121.0,758.0,0.0,4.0,875.0,217,217,1768
455,전체,호남선,2022-11-01,30,12,18,0,0,22590,1167196,31031929930,991958,2166045953,3863319537,935950.5979200641,25.318394258656966,56.36995400917547,0.0,108.0,728.0,0.0,0.0,836.0,209,209,1680
456,전체,호남선,2022-12-01,31,14,17,1,0,23692,1223792,31839474664,1005722,2218635996,4043403153,980312.5045991448,25.410543063627806,57.980445601487986,0.0,135.0,747.0,0.0,0.0,882.0,217,217,1764
457,전체,호남선,2023-01-01,31,13,18,4,3,23728,1224946,31320787714,968698,2195350281,4046691307,998063.2371962544,24.450548365346627,59.2120612990932,0.0,202.0,637.0,125.0,0.0,714.0,217,217,1766
458,전체,호남선,2023-02-01,28,12,16,0,0,21376,1103743,28957425174,918157,2042609695,3646987903,882515.2155517392,23.236508815351936,51.257729165456176,0.0,97.0,684.0,0.0,0.0,781.0,196,196,1592
459,전체,호남선,2023-03-01,31,13,18,1,0,23640,1220376,29848095874,962785,2084164505,4031066132,959328.4828515642,24.365511475883498,62.3056191163612,0.0,87.0,764.0,0.0,0.0,851.0,217,217,1760
460,전체,호남선,2023-04-01,30,14,16,0,0,22944,1184160,32120226232,1025955,2249415672,3910440480,935787.5906251667,25.896026062210613,54.49976987271564,0.0,76.0,743.0,0.0,0.0,819.0,210,210,1708
461,전체,호남선,2023-05-01,31,12,19,3,0,47240,2439386,67365188188,2176084,4746727136,8057262348,958042.2023600286,27.57929100114866,54.59451723589352,0.0,172.0,1538.0,0.0,0.0,1710.0,217,217,3520
462,전체,호남선,2023-06-01,30,13,17,1,0,22908,1182475,31637766036,1006231,2206002336,3905371959,942045.9729231959,25.457015840385353,54.40338432436051,0.0,165.0,693.0,0.0,0.0,858.0,210,210,1706
463,전체,호남선,2023-07-01,31,14,17,0,0,23004,1188306,30637306544,954043,2128441816,3928058084,994629.4863368107,24.781755240326234,59.028842542852544,0.0,116.0,735.0,0.0,10.0,841.0,211,211,1708
464,전체,호남선,2023-08-01,31,12,19,1,0,23514,1214280,32050703250,1003070,2256637711,4013674116,989116.6637609104,25.486946099806932,56.76789408630356,0.0,115.0,755.0,0.0,10.0,860.0,217,216,1753
465,전체,호남선,2023-09-01,30,14,16,3,3,21160,1096762,31683442050,991399,2198164852,3673202598,954864.2509107396,27.215201365409854,51.72941860571958,0.0,193.0,673.0,108.0,0.0,758.0,206,207,1580
466,전체,호남선,2023-10-01,31,13,18,2,0,22596,1170508,34549279088,1078780,2407442106,3919879701,990225.2103815246,28.485002756324686,52.040414759161806,0.0,185.0,750.0,79.0,2.0,854.0,217,217,1702
467,전체,호남선,2023-11-01,30,12,18,0,0,21792,1128167,32834678262,1045942,2282100917,3779916346,939426.0150709384,27.70994968055391,51.48059568327463,0.0,65.0,812.0,0.0,0.0,877.0,210,210,1644
468,전체,호남선,2023-12-01,31,15,16,1,0,22628,1172411,33780753236,1059829,2352707932,3926980349,987415.843986986,27.953803405911408,53.046006269673875,0.0,86.0,837.0,0.0,9.0,914.0,217,217,1706
469,전체,호남선,2024-01-01,31,12,19,1,0,22520,1172060,30746726232,957778,2147716032,3927148100,993050.2410230648,25.270227172309276,57.89213478351202,0.0,62.0,857.0,0.0,8.0,911.0,217,217,1700
470,전체,호남선,2024-02-01,29,12,17,4,4,21152,1100814,32495018556,1012952,2281410777,3687520392,929593.8494008582,26.64480592497147,47.76377237305253,0.0,180.0,662.0,139.0,2.0,701.0,203,203,1594
471,전체,호남선,2024-03-01,31,15,16,1,0,22612,1176865,31867129658,1013909,2213809287,3942334335,970826.2069403217,26.60508377174251,57.579467743479285,0.0,54.0,854.0,0.0,0.0,908.0,217,217,1704
472,주말,경부선,2015-01-01,14,14,0,0,0,34020,1741181,66352869500,1871129,5051610276,7300795402,496684.49379669165,15.054794352969703,20.273241851716616,0.0,216.0,2.0,0.0,6.0,212.0,84,84,1991
473,주말,경부선,2015-02-01,12,12,0,1,1,28992,1488544,55508903500,1533571,4182755707,6245890442,434612.9461250232,12.361342393427897,18.1425366631636,0.0,186.0,2.0,46.0,6.0,136.0,72,72,1705
474,주말,경부선,2015-03-01,13,13,0,1,0,31246,1607627,62240527000,1780862,4673992262,6742587064,454810.91658519837,14.399537629185884,18.766742627158962,0.0,195.0,1.0,0.0,0.0,196.0,78,78,1837
475,주말,경부선,2015-04-01,12,12,0,0,0,28848,1491483,59445226400,1681821,4449621317,6210953354,424444.35460162495,13.528453671358923,16.78033834116094,0.0,192.0,3.0,0.0,0.0,195.0,72,72,1656
476,주말,경부선,2015-05-01,15,15,0,1,0,36102,1863967,76028348500,2144330,5753581680,7762198899,531982.093900807,17.25137877430347,20.450540446214415,0.0,244.0,6.0,0.0,4.0,246.0,90,90,2072
477,주말,경부선,2015-06-01,12,12,0,1,0,28888,1483393,40710415700,1125689,2993043453,6176564654,435541.6215731733,9.107812230014627,25.066406040525877,0.0,194.0,2.0,0.0,2.0,194.0,72,72,1658
478,주말,경부선,2015-07-01,13,13,0,0,0,31254,1609540,55926559000,1549797,4172596535,6698218215,469603.3074039333,12.515883914199687,21.054299177081965,0.0,177.0,73.0,0.0,0.0,250.0,78,78,1794
479,주말,경부선,2015-08-01,14,14,0,1,0,32964,1677929,66115287400,1773664,4802195410,6886980221,521993.06030037825,14.799312942526566,20.18638694339681,0.0,41.0,238.0,0.0,1.0,278.0,84,84,1932
480,주말,경부선,2015-09-01,12,12,0,2,2,28394,1461774,57504332400,1585350,4109746184,5997291188,435359.23592263955,12.997687137596921,17.652379134106035,3.0,95.0,151.0,51.0,9.0,189.0,72,72,1674
481,주말,경부선,2015-10-01,14,14,0,2,0,32772,1681522,71127008600,1939094,5105585363,6900542324,513922.9053214467,16.144039209513924,19.01812843498978,0.0,60.0,232.0,0.0,0.0,292.0,84,84,1931
482,주말,경부선,2015-11-01,13,13,0,0,0,30452,1570589,69604725884,1900348,4992027672,6444031961,476268.12768454675,15.728675680821468,16.85147148647429,0.0,65.0,218.0,0.0,0.0,283.0,78,78,1793
483,주말,경부선,2015-12-01,12,12,0,1,0,28076,1444946,57655449062,1588373,4165009729,5932080891,435578.0309723202,13.187566753970243,17.175490152147937,0.0,48.0,201.0,0.0,0.0,249.0,72,72,1654
